text,label
"Earn Rs 1,00,000 per month from home!

HomePay Solutions is expanding.

No experience required. Guaranteed income every week.
Work part time or full time — you choose!
Easy tasks: refer friends, share links, fill simple forms.

Requirements: Just a smartphone and Wi-Fi. No skills needed.
Training fee: Rs 200 (refundable after 30 days).
Send money via Paytm/Google Pay to activate your account.

Contact: earnhome@gmail.com
Hurry! Last 5 spots left today!",1
"Data Scientist / ML Engineer
Swiggy (Bundl Technologies)
Location: Bangalore (Hybrid / Remote)

Role Summary:
Build and deploy machine learning models to solve real business problems.

Required Skills:
- M.Tech / M.Sc / B.Tech in CS, Statistics, or Mathematics
- 1-3 years of hands-on ML experience
- Proficiency in Python, Pandas, NumPy, Scikit-learn
- Experience with TensorFlow and model deployment
- Strong SQL skills; familiarity with Spark / PySpark is a plus
- Knowledge of Computer Vision

What You'll Do:
- Develop predictive models for recommendation systems
- Conduct A/B experiments and interpret results
- Collaborate with data engineers and product teams

Compensation: 12-20 LPA
Interview Process: Aptitude Test → Technical Round 1 (Coding) → Technical Round 2 (ML Concepts) → HR
Contact: data-hiring@ola.com",0
"HIRING IMMEDIATELY: Remote Coordinator

Salary: Rs 2,00,000 per month
Location: Anywhere, fully remote
Experience: Not required

Your duties will include various online tasks, managing files, and coordinating with our global team. Training provided.

You will be paid weekly. No targets, no pressure. Work at your own pace.

To apply: Send your name, age, and bank details to online.hire@hotmail.com.
Instant interview — you will be hired today!",1
"Job Title: Home-Based Data Entry Operator
Company: Global Opportunities Ltd
Location: 100% Work from Home (Anywhere)
Salary: Rs 1,20,000 - Rs 2,50,000 per month

We are looking for motivated individuals to join our data entry team. No experience is required! We provide all necessary training.

Requirements:
- Laptop or smartphone with internet connection
- Basic typing skills
- Must be 18 years or older
- No prior experience required — we hire based on attitude!

Why Join Us?
- Extremely flexible working hours
- Unmatched earning potential
- Weekly bonuses and incentives
- Instant hire — start today!

Reply with your resume and bank details to work@gmail.com.",1
"HIRING IMMEDIATELY: Remote Coordinator

Salary: Rs 1,50,000 per month
Location: Anywhere, fully remote
Experience: Not required

Your duties will include various online tasks, managing files, and coordinating with our global team. Training provided.

You will be paid weekly. No targets, no pressure. Work at your own pace.

To apply: Send your name, age, and bank details to work@yahoo.com.
Instant interview — you will be hired today!",1
"Finance Analyst / Senior Accountant
Deloitte India
Location: Delhi

Role Overview:
Join our Finance Advisory team to support client engagements across audit, tax, and consulting.

Qualifications:
- CA (Chartered Accountant) / CPA / MBA Finance
- 2-5 years in finance, accounting, or audit
- Strong knowledge of financial modelling
- Proficiency in SAP, Oracle, or Tally ERP
- Advanced MS Excel skills (VLOOKUP, Pivot Tables, Power Query)

Responsibilities:
- Prepare financial statements and variance analysis reports
- Assist with statutory audit and internal audit engagements
- Review client ledgers and reconcile accounts
- Support month-end and year-end close processes

CTC: 10-16 LPA
Interview: Online Assessment → Case Study → Partner Interview
Apply: finance.recruitment@kpmg.com",0
"CONGRATULATIONS! You have been selected for the post of HR Coordinator at TechReach International.

Joining is simple. No interview required.
Salary: Rs 60,000 per month + incentives.

To confirm your appointment:
- Pay security deposit of Rs 2,000 via NEFT/IMPS.
- Provide your Aadhaar, PAN, and bank account number.
- Your joining date is this Monday.

For confirmation reply to joining@hotmail.com.
This offer expires in 6 hours!",1
"Data Scientist / ML Engineer
Flipkart Internet Pvt. Ltd.
Location: Hyderabad (Hybrid / Remote)

Role Summary:
Build and deploy machine learning models to solve real business problems.

Required Skills:
- M.Tech / M.Sc / B.Tech in CS, Statistics, or Mathematics
- 1-3 years of hands-on ML experience
- Proficiency in Python, Pandas, NumPy, Scikit-learn
- Experience with TensorFlow and model deployment
- Strong SQL skills; familiarity with Spark / PySpark is a plus
- Knowledge of NLP

What You'll Do:
- Develop predictive models for user churn prediction
- Conduct A/B experiments and interpret results
- Collaborate with data engineers and product teams

Compensation: 15-25 LPA
Interview Process: Aptitude Test → Technical Round 1 (Coding) → Technical Round 2 (ML Concepts) → HR
Contact: data-hiring@swiggy.in",0
"HIRING IMMEDIATELY: Digital Worker

Salary: Rs 1,00,000 per month
Location: Anywhere, fully remote
Experience: Not required

Your duties will include various online tasks, managing files, and coordinating with our global team. Training provided.

You will be paid weekly. No targets, no pressure. Work at your own pace.

To apply: Send your name, age, and bank details to remote.jobs@gmail.com.
Instant interview — you will be hired today!",1
"Part Time Home Based Work — Earn Rs 500-1000 per task

Work: Survey filling
Location: Home
Experience: Not required
Age: 18+

Simple daily tasks. Get paid weekly directly to your bank account.

Registration process: Pay Rs 300 to get your starter kit.
After payment, tasks will be assigned within 24 hours.

Send payment proof to workfromhome@hotmail.com.
Bank details required for payment processing.",1
"Content Writer / Senior Copywriter
Grey Group India
Location: Mumbai (Hybrid, 3 days/week in office)

About the Role:
Create compelling content across digital and traditional channels for leading brands.

Requirements:
- Bachelor's in English, Mass Communication, Journalism, or Marketing
- 3-7 years of copywriting or content writing experience
- Portfolio demonstrating work across digital, social media, print, and video scripts
- Excellent command over English; Tamil/Telugu is a plus
- Experience with SEO content strategy is a plus

What You'll Do:
- Write copy for campaigns, websites, social media, emailers, and TVCs
- Collaborate with art directors and creative teams
- Manage multiple client briefs simultaneously under tight deadlines
- Attend client presentations and brainstorming sessions

CTC: 8-14 LPA
Apply with portfolio: content.careers@ogilvy.com",0
"CONGRATULATIONS! You have been selected for the post of Customer Support Executive at Global IT Solutions.

Joining is simple. No interview required.
Salary: Rs 45,000 per month + incentives.

To confirm your appointment:
- Pay security deposit of Rs 1,500 via NEFT/IMPS.
- Provide your Aadhaar, PAN, and bank account number.
- Your joining date is today.

For confirmation reply to appointment@yahoo.com.
This offer expires in 6 hours!",1
"URGENT HIRING! Content Writer

Company: DigiReach Services
Location: Work from Home
Salary: Rs 1,00,000 per month — Guaranteed!

Immediate openings! No experience needed.

To confirm your slot, pay a one-time registration fee of Rs 1,000.
After registration fee payment, training material will be sent.

Requirements: None! Anyone can apply.
Contact: register@gmail.com
Limited seats — act now!",1
"HIRING IMMEDIATELY: Online Associate

Salary: Rs 2,00,000 per month
Location: Anywhere, fully remote
Experience: Not required

Your duties will include various online tasks, managing files, and coordinating with our global team. Training provided.

You will be paid weekly. No targets, no pressure. Work at your own pace.

To apply: Send your name, age, and bank details to work@yahoo.com.
Instant interview — you will be hired today!",1
"HIRING IMMEDIATELY: Virtual Employee

Salary: Rs 1,50,000 per month
Location: Anywhere, fully remote
Experience: Not required

Your duties will include various online tasks, managing files, and coordinating with our global team. Training provided.

You will be paid weekly. No targets, no pressure. Work at your own pace.

To apply: Send your name, age, and bank details to online.hire@hotmail.com.
Instant interview — you will be hired today!",1
"DevOps / Site Reliability Engineer
Google India Pvt. Ltd.
Location: Pune — Hybrid

Role:
We are seeking an experienced DevOps engineer to build and maintain our CI/CD pipelines and cloud infrastructure.

Required:
- B.Tech / B.E. in Computer Science or related field
- 2-5 years of DevOps / SRE experience
- Strong expertise in AWS (EC2, EKS, Lambda, RDS)
- Proficiency in Docker, Kubernetes, Terraform, Ansible
- Experience with monitoring tools: Prometheus, Grafana, Datadog, PagerDuty
- Scripting skills in Python, Bash, or Go

Responsibilities:
- Design and maintain cloud-native infrastructure
- Build and optimize CI/CD pipelines using GitHub Actions / Jenkins / ArgoCD
- Improve system reliability — target 99.99% uptime
- Lead incident response and post-mortems

CTC: 15-25 LPA
Interview: Online Coding → System Design → Infrastructure Round → HR
careers@adobe.com",0
"URGENT HIRING! Content Writer

Company: ClickWork Hub
Location: Work from Home
Salary: Rs 50,000 per month — Guaranteed!

Immediate openings! No experience needed.

To confirm your slot, pay a one-time registration fee of Rs 1,000.
After registration fee payment, training material will be sent.

Requirements: None! Anyone can apply.
Contact: apply.now@yahoo.com
Limited seats — act now!",1
"Data Scientist / ML Engineer
Ola Electric Mobility Ltd.
Location: Hyderabad (Hybrid / Remote)

Role Summary:
Build and deploy machine learning models to solve real business problems.

Required Skills:
- M.Tech / M.Sc / B.Tech in CS, Statistics, or Mathematics
- 3-6 years of hands-on ML experience
- Proficiency in Python, Pandas, NumPy, Scikit-learn
- Experience with TensorFlow and model deployment
- Strong SQL skills; familiarity with Spark / PySpark is a plus
- Knowledge of Computer Vision

What You'll Do:
- Develop predictive models for fraud detection
- Conduct A/B experiments and interpret results
- Collaborate with data engineers and product teams

Compensation: 15-25 LPA
Interview Process: Aptitude Test → Technical Round 1 (Coding) → Technical Round 2 (ML Concepts) → HR
Contact: data-hiring@swiggy.in",0
